rank_chosen,cpu,benchmark,parallel_cpus,cycle_count,wall_time_s
7,boom21-large,vvadd,16,377795,46.25
7,boom21-large,vvadd,16,377795,44.74
7,boom21-large,vvadd,16,377795,48.6
7,boom21-large,vvadd,16,377795,52.62
7,boom21-large,vvadd,16,377795,43.86
7,boom21-large,vvadd,16,377795,43.75
7,boom21-large,vvadd,16,377795,43.96
7,boom21-large,vvadd,16,377795,48.61
7,boom21-large,vvadd,16,377795,47.5
7,boom21-large,vvadd,16,377795,47.03
7,boom21-large,vvadd,16,377795,53.67
7,boom21-large,vvadd,1,377795,30.19
7,boom21-small,qsort,16,1287655,62.42
7,boom21-small,qsort,16,1287655,61.95
7,boom21-small,qsort,16,1287655,62.1
7,boom21-small,qsort,16,1287655,63.28
7,boom21-small,qsort,16,1287655,61.7
7,boom21-small,qsort,16,1287655,61.05
7,boom21-small,qsort,16,1287655,60.54
7,boom21-small,qsort,16,1287655,62.28
7,boom21-small,qsort,16,1287655,62.33
7,boom21-small,qsort,16,1287655,61.66
7,boom21-small,qsort,16,1287655,61.01
7,boom21-small,qsort,16,1287655,60.8
7,boom21-small,qsort,16,1287655,61.46
7,boom21-small,qsort,16,1287655,61.28
7,boom21-small,qsort,16,1287655,62.21
7,boom21-small,qsort,16,1287655,61.56
7,boom21-small,qsort,1,1287655,55.17
7,boom21-small,vvadd,16,432839,15.07
7,boom21-small,vvadd,16,432839,15.32
7,boom21-small,vvadd,16,432839,15.37
7,boom21-small,vvadd,16,432839,15.3
7,boom21-small,vvadd,16,432839,15.35
7,boom21-small,vvadd,16,432839,15.64
7,boom21-small,vvadd,16,432839,15.71
7,boom21-small,vvadd,16,432839,15.5
7,boom21-small,vvadd,16,432839,15.28
7,boom21-small,vvadd,16,432839,15.55
7,boom21-small,vvadd,16,432839,15.43
7,boom21-small,vvadd,16,432839,15.37
7,boom21-small,vvadd,16,432839,15.45
7,boom21-small,vvadd,16,432839,15.47
7,boom21-small,vvadd,16,432839,15.61
7,boom21-small,vvadd,16,432839,15.7
7,boom21-small,vvadd,1,432839,13.94
7,rocket21-1c,qsort,16,793459,11.6
7,rocket21-1c,qsort,16,793459,11.68
7,rocket21-1c,qsort,16,793459,11.75
7,rocket21-1c,qsort,16,793459,11.79
7,rocket21-1c,qsort,16,793459,11.68
7,rocket21-1c,qsort,16,793459,11.84
7,rocket21-1c,qsort,16,793459,11.92
7,rocket21-1c,qsort,16,793459,11.63
7,rocket21-1c,qsort,16,793459,11.67
7,rocket21-1c,qsort,16,793459,11.59
7,rocket21-1c,qsort,16,793459,11.82
7,rocket21-1c,qsort,16,793459,11.8
7,rocket21-1c,qsort,16,793459,11.59
7,rocket21-1c,qsort,16,793459,11.67
7,rocket21-1c,qsort,16,793459,11.62
7,rocket21-1c,qsort,16,793459,11.76
7,rocket21-1c,qsort,1,793459,11.99
7,rocket21-1c,vvadd,16,237215,3.82
7,rocket21-1c,vvadd,16,237215,3.8
7,rocket21-1c,vvadd,16,237215,3.81
7,rocket21-1c,vvadd,16,237215,3.75
7,rocket21-1c,vvadd,16,237215,3.78
7,rocket21-1c,vvadd,16,237215,3.79
7,rocket21-1c,vvadd,16,237215,3.76
7,rocket21-1c,vvadd,16,237215,3.82
7,rocket21-1c,vvadd,16,237215,3.75
7,rocket21-1c,vvadd,16,237215,3.85
7,rocket21-1c,vvadd,16,237215,3.78
7,rocket21-1c,vvadd,16,237215,4.43
7,rocket21-1c,vvadd,16,237215,3.76
7,rocket21-1c,vvadd,16,237215,3.76
7,rocket21-1c,vvadd,16,237215,3.79
7,rocket21-1c,vvadd,16,237215,3.78
7,rocket21-1c,vvadd,1,237215,3.42
7,rocket21-2c,qsort,16,794619,15.85
7,rocket21-2c,qsort,16,794619,16.2
7,rocket21-2c,qsort,16,794619,16.16
7,rocket21-2c,qsort,16,794619,16.08
7,rocket21-2c,qsort,16,794619,16.04
7,rocket21-2c,qsort,16,794619,16.08
7,rocket21-2c,qsort,16,794619,16.26
7,rocket21-2c,qsort,16,794619,16.42
7,rocket21-2c,qsort,16,794619,18.71
7,rocket21-2c,qsort,16,794619,16.47
7,rocket21-2c,qsort,16,794619,16.05
7,rocket21-2c,qsort,16,794619,16.5
7,rocket21-2c,qsort,16,794619,15.97
7,rocket21-2c,qsort,16,794619,16.13
7,rocket21-2c,qsort,16,794619,16.79
7,rocket21-2c,qsort,16,794619,16.53
7,rocket21-2c,qsort,1,794619,15.03
7,rocket21-2c,vvadd,16,238411,4.59
7,rocket21-2c,vvadd,16,238411,4.63
7,rocket21-2c,vvadd,16,238411,4.65
7,rocket21-2c,vvadd,16,238411,4.61
7,rocket21-2c,vvadd,16,238411,4.71
7,rocket21-2c,vvadd,16,238411,4.68
7,rocket21-2c,vvadd,16,238411,4.65
7,rocket21-2c,vvadd,16,238411,4.59
7,rocket21-2c,vvadd,16,238411,4.65
7,rocket21-2c,vvadd,16,238411,4.64
7,rocket21-2c,vvadd,16,238411,5.51
7,rocket21-2c,vvadd,16,238411,4.69
7,rocket21-2c,vvadd,16,238411,4.72
7,rocket21-2c,vvadd,16,238411,4.59
7,rocket21-2c,vvadd,16,238411,4.69
7,rocket21-2c,vvadd,16,238411,4.75
7,rocket21-2c,vvadd,1,238411,4.15
8,boom21-2large,qsort,16,1040643,441.25
8,boom21-2large,qsort,16,1040643,362.69
8,boom21-2large,qsort,16,1040643,359.99
8,boom21-2large,qsort,16,1040643,434.87
8,boom21-2large,qsort,16,1040643,367.23
8,boom21-2large,qsort,16,1040643,374.22
8,boom21-2large,qsort,16,1040643,436.07
8,boom21-2large,qsort,16,1040643,577.42
8,boom21-2large,qsort,16,1040643,422.9
8,boom21-2large,qsort,16,1040643,433.64
8,boom21-2large,qsort,16,1040643,431.91
8,boom21-2large,qsort,16,1040643,368.91
8,boom21-2large,qsort,16,1040643,433.07
8,boom21-2large,qsort,16,1040643,432.02
8,boom21-2large,qsort,16,1040643,533.31
8,boom21-2large,qsort,16,1040643,365.59
8,boom21-2large,qsort,1,1040643,203.52
8,boom21-2large,vvadd,16,380419,98.85
8,boom21-2large,vvadd,16,380419,81.59
8,boom21-2large,vvadd,16,380419,84.46
8,boom21-2large,vvadd,16,380419,95.95
8,boom21-2large,vvadd,16,380419,84.87
8,boom21-2large,vvadd,16,380419,94.68
8,boom21-2large,vvadd,16,380419,83.28
8,boom21-2large,vvadd,16,380419,90.38
8,boom21-2large,vvadd,16,380419,97.33
8,boom21-2large,vvadd,16,380419,86.57
8,boom21-2large,vvadd,16,380419,86.27
8,boom21-2large,vvadd,16,380419,97.3
8,boom21-2large,vvadd,16,380419,86.37
8,boom21-2large,vvadd,16,380419,91.07
8,boom21-2large,vvadd,16,380419,95.17
8,boom21-2large,vvadd,16,380419,96.85
8,boom21-2large,vvadd,1,380419,52.26
8,boom21-2small,qsort,16,1291995,114.68
8,boom21-2small,qsort,16,1291995,110.07
8,boom21-2small,qsort,16,1291995,112.39
8,boom21-2small,qsort,16,1291995,120.41
8,boom21-2small,qsort,16,1291995,113.56
8,boom21-2small,qsort,16,1291995,115.94
8,boom21-2small,qsort,16,1291995,116.03
8,boom21-2small,qsort,16,1291995,114.59
8,boom21-2small,qsort,16,1291995,119.46
8,boom21-2small,qsort,16,1291995,113.92
8,boom21-2small,qsort,16,1291995,112.69
8,boom21-2small,qsort,16,1291995,112.89
8,boom21-2small,qsort,16,1291995,114.65
8,boom21-2small,qsort,16,1291995,132.0
8,boom21-2small,qsort,16,1291995,115.07
8,boom21-2small,qsort,16,1291995,112.35
8,boom21-2small,qsort,1,1291995,90.71
8,boom21-2small,vvadd,16,435595,27.39
8,boom21-2small,vvadd,16,435595,27.83
8,boom21-2small,vvadd,16,435595,28.07
8,boom21-2small,vvadd,16,435595,32.13
8,boom21-2small,vvadd,16,435595,27.58
8,boom21-2small,vvadd,16,435595,28.95
8,boom21-2small,vvadd,16,435595,27.83
8,boom21-2small,vvadd,16,435595,28.12
8,boom21-2small,vvadd,16,435595,28.26
8,boom21-2small,vvadd,16,435595,29.36
8,boom21-2small,vvadd,16,435595,27.54
8,boom21-2small,vvadd,16,435595,27.98
8,boom21-2small,vvadd,16,435595,27.78
8,boom21-2small,vvadd,16,435595,27.42
8,boom21-2small,vvadd,16,435595,29.03
8,boom21-2small,vvadd,16,435595,27.88
8,boom21-2small,vvadd,1,435595,22.63
8,boom21-large,qsort,16,1034563,239.04
8,boom21-large,qsort,16,1034563,212.95
8,boom21-large,qsort,16,1034563,185.2
8,boom21-large,qsort,16,1034563,242.19
8,boom21-large,qsort,16,1034563,182.91
8,boom21-large,qsort,16,1034563,205.53
8,boom21-large,qsort,16,1034563,236.5
8,boom21-large,qsort,16,1034563,179.16
8,boom21-large,qsort,16,1034563,180.94
8,boom21-large,qsort,16,1034563,212.35
8,boom21-large,qsort,16,1034563,209.73
8,boom21-large,qsort,16,1034563,179.01
8,boom21-large,qsort,16,1034563,214.42
8,boom21-large,qsort,16,1034563,216.78
8,boom21-large,qsort,16,1034563,177.3
8,boom21-large,qsort,16,1034563,204.57
8,boom21-large,qsort,1,1034563,109.54
8,boom21-large,vvadd,16,377795,46.28
8,boom21-large,vvadd,16,377795,52.62
8,boom21-large,vvadd,16,377795,46.98
8,boom21-large,vvadd,16,377795,47.35
8,boom21-large,vvadd,16,377795,46.48
8,boom21-large,vvadd,16,377795,47.37
8,boom21-large,vvadd,16,377795,48.66
8,boom21-large,vvadd,16,377795,46.83
8,boom21-large,vvadd,16,377795,46.33
8,boom21-large,vvadd,16,377795,46.42
8,boom21-large,vvadd,16,377795,44.38
8,boom21-large,vvadd,16,377795,47.35
8,boom21-large,vvadd,16,377795,46.47
8,boom21-large,vvadd,16,377795,54.32
8,boom21-large,vvadd,16,377795,47.01
8,boom21-large,vvadd,16,377795,47.32
8,boom21-large,vvadd,1,377795,31.81
8,boom21-small,qsort,16,1287655,59.06
8,boom21-small,qsort,16,1287655,61.76
8,boom21-small,qsort,16,1287655,60.45
8,boom21-small,qsort,16,1287655,62.29
8,boom21-small,qsort,16,1287655,61.77
8,boom21-small,qsort,16,1287655,61.64
8,boom21-small,qsort,16,1287655,59.33
8,boom21-small,qsort,16,1287655,61.58
8,boom21-small,qsort,16,1287655,62.32
8,boom21-small,qsort,16,1287655,60.01
8,boom21-small,qsort,16,1287655,59.11
8,boom21-small,qsort,16,1287655,61.5
8,boom21-small,qsort,16,1287655,59.65
8,boom21-small,qsort,16,1287655,69.75
8,boom21-small,qsort,16,1287655,61.83
8,boom21-small,qsort,16,1287655,58.56
8,boom21-small,qsort,1,1287655,58.63
8,boom21-small,vvadd,16,432839,14.91
8,boom21-small,vvadd,16,432839,15.18
8,boom21-small,vvadd,16,432839,15.24
8,boom21-small,vvadd,16,432839,14.95
8,boom21-small,vvadd,16,432839,15.58
8,boom21-small,vvadd,16,432839,15.93
8,boom21-small,vvadd,16,432839,15.31
8,boom21-small,vvadd,16,432839,14.98
8,boom21-small,vvadd,16,432839,15.07
8,boom21-small,vvadd,16,432839,15.01
8,boom21-small,vvadd,16,432839,15.3
8,boom21-small,vvadd,16,432839,15.18
8,boom21-small,vvadd,16,432839,15.41
8,boom21-small,vvadd,16,432839,15.56
8,boom21-small,vvadd,16,432839,15.7
8,boom21-small,vvadd,16,432839,15.18
8,boom21-small,vvadd,1,432839,14.1
8,rocket21-1c,qsort,16,793459,13.69
8,rocket21-1c,qsort,16,793459,11.71
8,rocket21-1c,qsort,16,793459,11.58
8,rocket21-1c,qsort,16,793459,11.75
8,rocket21-1c,qsort,16,793459,11.59
8,rocket21-1c,qsort,16,793459,11.85
8,rocket21-1c,qsort,16,793459,11.77
8,rocket21-1c,qsort,16,793459,11.83
8,rocket21-1c,qsort,16,793459,11.57
8,rocket21-1c,qsort,16,793459,11.73
8,rocket21-1c,qsort,16,793459,11.83
8,rocket21-1c,qsort,16,793459,11.61
8,rocket21-1c,qsort,16,793459,11.6
8,rocket21-1c,qsort,16,793459,11.63
8,rocket21-1c,qsort,16,793459,11.59
8,rocket21-1c,qsort,16,793459,11.76
8,rocket21-1c,qsort,1,793459,10.97
8,rocket21-1c,vvadd,16,237215,3.78
8,rocket21-1c,vvadd,16,237215,3.76
8,rocket21-1c,vvadd,16,237215,3.75
8,rocket21-1c,vvadd,16,237215,3.77
8,rocket21-1c,vvadd,16,237215,3.73
8,rocket21-1c,vvadd,16,237215,3.77
8,rocket21-1c,vvadd,16,237215,3.86
8,rocket21-1c,vvadd,16,237215,3.72
8,rocket21-1c,vvadd,16,237215,3.76
8,rocket21-1c,vvadd,16,237215,3.71
8,rocket21-1c,vvadd,16,237215,3.9
8,rocket21-1c,vvadd,16,237215,3.77
8,rocket21-1c,vvadd,16,237215,3.76
8,rocket21-1c,vvadd,16,237215,3.76
8,rocket21-1c,vvadd,16,237215,4.37
8,rocket21-1c,vvadd,16,237215,3.77
8,rocket21-1c,vvadd,1,237215,3.53
8,rocket21-2c,qsort,16,794619,16.26
8,rocket21-2c,qsort,16,794619,16.22
8,rocket21-2c,qsort,16,794619,19.08
8,rocket21-2c,qsort,16,794619,16.1
8,rocket21-2c,qsort,16,794619,16.04
8,rocket21-2c,qsort,16,794619,16.01
8,rocket21-2c,qsort,16,794619,15.88
8,rocket21-2c,qsort,16,794619,15.74
8,rocket21-2c,qsort,16,794619,16.15
8,rocket21-2c,qsort,16,794619,15.94
8,rocket21-2c,qsort,16,794619,16.07
8,rocket21-2c,qsort,16,794619,15.85
8,rocket21-2c,qsort,16,794619,16.54
8,rocket21-2c,qsort,16,794619,15.91
8,rocket21-2c,qsort,16,794619,16.65
8,rocket21-2c,qsort,16,794619,16.18
8,rocket21-2c,qsort,1,794619,15.22
8,rocket21-2c,vvadd,16,238411,4.63
8,rocket21-2c,vvadd,16,238411,5.08
8,rocket21-2c,vvadd,16,238411,4.69
8,rocket21-2c,vvadd,16,238411,4.74
8,rocket21-2c,vvadd,16,238411,4.72
8,rocket21-2c,vvadd,16,238411,4.77
8,rocket21-2c,vvadd,16,238411,4.73
8,rocket21-2c,vvadd,16,238411,5.12
8,rocket21-2c,vvadd,16,238411,4.78
8,rocket21-2c,vvadd,16,238411,4.76
8,rocket21-2c,vvadd,16,238411,5.09
8,rocket21-2c,vvadd,16,238411,4.67
8,rocket21-2c,vvadd,16,238411,4.66
8,rocket21-2c,vvadd,16,238411,4.72
8,rocket21-2c,vvadd,16,238411,4.7
8,rocket21-2c,vvadd,16,238411,4.68
8,rocket21-2c,vvadd,1,238411,4.4
9,boom21-2large,qsort,16,1039179,511.94
9,boom21-2large,qsort,16,1039179,407.69
9,boom21-2large,qsort,16,1039179,406.2
9,boom21-2large,qsort,16,1039179,394.78
9,boom21-2large,qsort,16,1039179,391.24
9,boom21-2large,qsort,16,1039179,405.59
9,boom21-2large,qsort,16,1039179,406.27
9,boom21-2large,qsort,16,1039179,398.38
9,boom21-2large,qsort,16,1039179,401.18
9,boom21-2large,qsort,16,1039179,415.68
9,boom21-2large,qsort,16,1039179,377.49
9,boom21-2large,qsort,16,1039179,404.3
9,boom21-2large,qsort,16,1039179,398.37
9,boom21-2large,qsort,16,1039179,388.86
9,boom21-2large,qsort,16,1039179,471.17
9,boom21-2large,qsort,16,1039179,399.44
9,boom21-2large,qsort,1,1039179,185.05
9,boom21-2large,vvadd,16,380383,85.9
9,boom21-2large,vvadd,16,380383,94.18
9,boom21-2large,vvadd,16,380383,95.88
9,boom21-2large,vvadd,16,380383,95.4
9,boom21-2large,vvadd,16,380383,94.24
9,boom21-2large,vvadd,16,380383,84.51
9,boom21-2large,vvadd,16,380383,97.67
9,boom21-2large,vvadd,16,380383,94.56
9,boom21-2large,vvadd,16,380383,93.3
9,boom21-2large,vvadd,16,380383,83.55
9,boom21-2large,vvadd,16,380383,82.99
9,boom21-2large,vvadd,16,380383,80.39
9,boom21-2large,vvadd,16,380383,80.27
9,boom21-2large,vvadd,16,380383,122.58
9,boom21-2large,vvadd,16,380383,85.31
9,boom21-2large,vvadd,16,380383,91.46
9,boom21-2large,vvadd,1,380383,48.12
9,boom21-2small,qsort,16,1292367,110.99
9,boom21-2small,qsort,16,1292367,113.87
9,boom21-2small,qsort,16,1292367,111.99
9,boom21-2small,qsort,16,1292367,112.88
9,boom21-2small,qsort,16,1292367,115.43
9,boom21-2small,qsort,16,1292367,117.89
9,boom21-2small,qsort,16,1292367,110.38
9,boom21-2small,qsort,16,1292367,113.69
9,boom21-2small,qsort,16,1292367,119.03
9,boom21-2small,qsort,16,1292367,120.59
9,boom21-2small,qsort,16,1292367,114.5
9,boom21-2small,qsort,16,1292367,111.31
9,boom21-2small,qsort,16,1292367,113.37
9,boom21-2small,qsort,16,1292367,111.45
9,boom21-2small,qsort,16,1292367,118.58
9,boom21-2small,qsort,16,1292367,113.77
9,boom21-2small,qsort,1,1292367,92.53
9,boom21-2small,vvadd,16,435679,29.02
9,boom21-2small,vvadd,16,435679,28.85
9,boom21-2small,vvadd,16,435679,28.92
9,boom21-2small,vvadd,16,435679,27.95
9,boom21-2small,vvadd,16,435679,28.48
9,boom21-2small,vvadd,16,435679,29.02
9,boom21-2small,vvadd,16,435679,28.59
9,boom21-2small,vvadd,16,435679,29.05
9,boom21-2small,vvadd,16,435679,28.2
9,boom21-2small,vvadd,16,435679,28.12
9,boom21-2small,vvadd,16,435679,28.19
9,boom21-2small,vvadd,16,435679,27.87
9,boom21-2small,vvadd,16,435679,27.88
9,boom21-2small,vvadd,16,435679,28.5
9,boom21-2small,vvadd,16,435679,28.46
9,boom21-2small,vvadd,16,435679,28.41
9,boom21-2small,vvadd,1,435679,25.06
9,boom21-large,qsort,16,1034563,210.64
9,boom21-large,qsort,16,1034563,209.54
9,boom21-large,qsort,16,1034563,212.61
9,boom21-large,qsort,16,1034563,206.29
9,boom21-large,qsort,16,1034563,205.23
9,boom21-large,qsort,16,1034563,204.58
9,boom21-large,qsort,16,1034563,210.93
9,boom21-large,qsort,16,1034563,184.4
9,boom21-large,qsort,16,1034563,272.53
9,boom21-large,qsort,16,1034563,183.28
9,boom21-large,qsort,16,1034563,183.03
9,boom21-large,qsort,16,1034563,181.59
9,boom21-large,qsort,16,1034563,205.17
9,boom21-large,qsort,16,1034563,209.95
9,boom21-large,qsort,16,1034563,185.93
9,boom21-large,qsort,16,1034563,191.88
9,boom21-large,qsort,1,1034563,116.59
9,boom21-large,vvadd,16,377795,46.91
9,boom21-large,vvadd,16,377795,45.43
9,boom21-large,vvadd,16,377795,47.91
9,boom21-large,vvadd,16,377795,48.4
9,boom21-large,vvadd,16,377795,48.55
9,boom21-large,vvadd,16,377795,58.32
9,boom21-large,vvadd,16,377795,44.44
9,boom21-large,vvadd,16,377795,48.22
9,boom21-large,vvadd,16,377795,45.5
9,boom21-large,vvadd,16,377795,43.81
9,boom21-large,vvadd,16,377795,47.2
9,boom21-large,vvadd,16,377795,51.21
9,boom21-large,vvadd,16,377795,44.04
9,boom21-large,vvadd,16,377795,49.27
9,boom21-large,vvadd,16,377795,49.05
9,boom21-large,vvadd,16,377795,57.38
9,boom21-large,vvadd,1,377795,31.23
9,boom21-small,qsort,16,1287655,60.68
9,boom21-small,qsort,16,1287655,60.0
9,boom21-small,qsort,16,1287655,62.29
9,boom21-small,qsort,16,1287655,60.46
9,boom21-small,qsort,16,1287655,61.44
9,boom21-small,qsort,16,1287655,62.25
9,boom21-small,qsort,16,1287655,69.5
9,boom21-small,qsort,16,1287655,61.13
9,boom21-small,qsort,16,1287655,60.72
9,boom21-small,qsort,16,1287655,60.17
9,boom21-small,qsort,16,1287655,61.21
9,boom21-small,qsort,16,1287655,60.8
9,boom21-small,qsort,16,1287655,60.47
9,boom21-small,qsort,16,1287655,60.27
9,boom21-small,qsort,16,1287655,60.31
9,boom21-small,qsort,16,1287655,62.34
9,boom21-small,qsort,1,1287655,53.98
9,boom21-small,vvadd,16,432839,15.25
9,boom21-small,vvadd,16,432839,15.2
9,boom21-small,vvadd,16,432839,15.08
9,boom21-small,vvadd,16,432839,14.99
9,boom21-small,vvadd,16,432839,15.47
9,boom21-small,vvadd,16,432839,15.1
9,boom21-small,vvadd,16,432839,15.23
9,boom21-small,vvadd,16,432839,15.49
9,boom21-small,vvadd,16,432839,15.05
9,boom21-small,vvadd,16,432839,15.65
9,boom21-small,vvadd,16,432839,14.85
9,boom21-small,vvadd,16,432839,15.4
9,boom21-small,vvadd,16,432839,15.22
9,boom21-small,vvadd,16,432839,15.09
9,boom21-small,vvadd,16,432839,14.89
9,boom21-small,vvadd,16,432839,15.62
9,boom21-small,vvadd,1,432839,14.42
9,rocket21-1c,qsort,16,793459,11.61
9,rocket21-1c,qsort,16,793459,11.72
9,rocket21-1c,qsort,16,793459,11.58
9,rocket21-1c,qsort,16,793459,11.67
9,rocket21-1c,qsort,16,793459,11.71
9,rocket21-1c,qsort,16,793459,11.62
9,rocket21-1c,qsort,16,793459,11.61
9,rocket21-1c,qsort,16,793459,11.8
9,rocket21-1c,qsort,16,793459,11.52
9,rocket21-1c,qsort,16,793459,11.81
9,rocket21-1c,qsort,16,793459,11.66
9,rocket21-1c,qsort,16,793459,11.66
9,rocket21-1c,qsort,16,793459,11.54
9,rocket21-1c,qsort,16,793459,11.56
9,rocket21-1c,qsort,16,793459,11.75
9,rocket21-1c,qsort,16,793459,11.63
9,rocket21-1c,qsort,1,793459,10.87
9,rocket21-1c,vvadd,16,237215,3.77
9,rocket21-1c,vvadd,16,237215,3.7
9,rocket21-1c,vvadd,16,237215,3.78
9,rocket21-1c,vvadd,16,237215,3.75
9,rocket21-1c,vvadd,16,237215,3.74
9,rocket21-1c,vvadd,16,237215,3.84
9,rocket21-1c,vvadd,16,237215,3.74
9,rocket21-1c,vvadd,16,237215,3.74
9,rocket21-1c,vvadd,16,237215,3.74
9,rocket21-1c,vvadd,16,237215,3.74
9,rocket21-1c,vvadd,16,237215,3.73
9,rocket21-1c,vvadd,16,237215,3.78
9,rocket21-1c,vvadd,16,237215,3.72
9,rocket21-1c,vvadd,16,237215,4.48
9,rocket21-1c,vvadd,16,237215,3.71
9,rocket21-1c,vvadd,16,237215,3.75
9,rocket21-1c,vvadd,1,237215,3.67
9,rocket21-2c,qsort,16,794619,15.65
9,rocket21-2c,qsort,16,794619,16.02
9,rocket21-2c,qsort,16,794619,18.69
9,rocket21-2c,qsort,16,794619,15.82
9,rocket21-2c,qsort,16,794619,15.99
9,rocket21-2c,qsort,16,794619,15.98
9,rocket21-2c,qsort,16,794619,15.87
9,rocket21-2c,qsort,16,794619,15.78
9,rocket21-2c,qsort,16,794619,16.4
9,rocket21-2c,qsort,16,794619,16.11
9,rocket21-2c,qsort,16,794619,15.81
9,rocket21-2c,qsort,16,794619,15.79
9,rocket21-2c,qsort,16,794619,15.78
9,rocket21-2c,qsort,16,794619,16.02
9,rocket21-2c,qsort,16,794619,16.09
9,rocket21-2c,qsort,16,794619,16.01
9,rocket21-2c,qsort,1,794619,13.8
9,rocket21-2c,vvadd,16,238411,4.51
9,rocket21-2c,vvadd,16,238411,4.44
9,rocket21-2c,vvadd,16,238411,4.53
9,rocket21-2c,vvadd,16,238411,4.63
9,rocket21-2c,vvadd,16,238411,4.71
9,rocket21-2c,vvadd,16,238411,4.65
9,rocket21-2c,vvadd,16,238411,4.73
9,rocket21-2c,vvadd,16,238411,4.58
9,rocket21-2c,vvadd,16,238411,4.58
9,rocket21-2c,vvadd,16,238411,4.55
9,rocket21-2c,vvadd,16,238411,4.53
9,rocket21-2c,vvadd,16,238411,4.68
9,rocket21-2c,vvadd,16,238411,4.56
9,rocket21-2c,vvadd,16,238411,4.61
9,rocket21-2c,vvadd,16,238411,4.49
9,rocket21-2c,vvadd,16,238411,4.54
9,rocket21-2c,vvadd,1,238411,3.76
