rank_chosen,cpu,benchmark,cycle_count,wall_time_s
2,boom21-2large,qsort,1039419,404.81
2,boom21-2large,qsort,1039419,433.91
2,boom21-2large,qsort,1039419,570.48
2,boom21-2large,qsort,1039419,357.11
2,boom21-2large,qsort,1039419,393.84
2,boom21-2large,qsort,1039419,491.43
2,boom21-2large,qsort,1039419,398.53
2,boom21-2large,qsort,1039419,458.2
2,boom21-2large,qsort,1039419,512.13
2,boom21-2large,qsort,1039419,490.8
2,boom21-2large,qsort,1039419,403.34
2,boom21-2large,qsort,1039419,402.97
2,boom21-2large,qsort,1039419,359.71
2,boom21-2large,qsort,1039419,206.93
2,boom21-2large,qsort,1039419,230.4
2,boom21-2large,qsort,1039419,206.78
2,boom21-2large,qsort,1039419,219.17
2,boom21-2large,qsort,1039419,218.76
2,boom21-2large,qsort,1039419,220.72
2,boom21-2large,qsort,1039419,225.85
2,boom21-2large,qsort,1039419,312.75
2,boom21-2large,qsort,1039419,311.65
2,boom21-2large,qsort,1039419,283.73
2,boom21-2large,qsort,1039419,304.28
2,boom21-2large,qsort,1039419,237.89
2,boom21-2large,qsort,1039419,280.54
2,boom21-2large,qsort,1039419,381.4
2,boom21-2large,qsort,1039419,366.13
2,boom21-2small,memcpy,5477091,555.58
2,boom21-2small,memcpy,5477091,567.32
2,boom21-2small,memcpy,5477091,584.58
2,boom21-2small,memcpy,5477091,558.93
2,boom21-2small,memcpy,5477091,551.29
2,boom21-2small,memcpy,5477091,598.42
2,boom21-2small,memcpy,5477091,600.91
2,boom21-2small,memcpy,5477091,598.2
2,boom21-2small,memcpy,5477091,590.41
2,boom21-2small,memcpy,5477091,591.77
2,boom21-2small,memcpy,5477091,544.92
2,boom21-2small,memcpy,5477091,619.07
2,boom21-2small,memcpy,5477091,630.24
2,boom21-2small,memcpy,5477091,726.17
2,boom21-2small,memcpy,5477091,629.34
2,boom21-2small,memcpy,5477091,638.44
2,boom21-2small,memcpy,5477091,632.79
2,boom21-2small,memcpy,5477091,650.25
2,boom21-2small,memcpy,5477091,685.11
2,boom21-2small,memcpy,5477091,657.1
2,boom21-2small,memcpy,5477091,692.06
2,boom21-2small,memcpy,5477091,634.95
2,boom21-2small,memcpy,5477091,620.68
2,boom21-2small,memcpy,5477091,656.79
2,boom21-2small,memcpy,5477091,635.74
2,boom21-2small,memcpy,5477091,635.55
2,boom21-2small,memcpy,5477091,635.33
2,boom21-2small,memcpy,5477091,746.71
2,boom21-2small,memcpy,5477091,508.62
2,boom21-2small,memcpy,5477091,504.84
2,boom21-2small,memcpy,5477091,506.92
2,boom21-2small,memcpy,5477091,515.34
2,boom21-2small,memcpy,5477091,518.63
2,boom21-2small,memcpy,5477091,515.61
2,boom21-2small,memcpy,5477091,522.12
2,boom21-2small,memcpy,5477091,549.83
2,boom21-2small,memcpy,5477091,552.92
2,boom21-2small,memcpy,5477091,546.9
2,boom21-2small,memcpy,5477091,530.69
2,boom21-2small,memcpy,5477091,547.66
2,boom21-2small,memcpy,5477091,549.82
2,boom21-2small,memcpy,5477091,541.46
2,boom21-2small,memcpy,5477091,537.35
2,boom21-2small,qsort,1292019,110.5
2,boom21-2small,qsort,1292019,108.75
2,boom21-2small,qsort,1292019,109.47
2,boom21-2small,qsort,1292019,111.1
2,boom21-2small,qsort,1292019,110.78
2,boom21-2small,qsort,1292019,110.35
2,boom21-2small,qsort,1292019,112.48
2,boom21-2small,qsort,1292019,112.1
2,boom21-2small,qsort,1292019,110.9
2,boom21-2small,qsort,1292019,110.06
2,boom21-2small,qsort,1292019,108.56
2,boom21-2small,qsort,1292019,110.06
2,boom21-2small,qsort,1292019,119.23
2,boom21-2small,qsort,1292019,119.25
2,boom21-2small,qsort,1292019,123.33
2,boom21-2small,qsort,1292019,123.8
2,boom21-2small,qsort,1292019,129.01
2,boom21-2small,qsort,1292019,126.15
2,boom21-2small,qsort,1292019,135.02
2,boom21-2small,qsort,1292019,115.9
2,boom21-2small,qsort,1292019,125.51
2,boom21-2small,qsort,1292019,123.43
2,boom21-2small,qsort,1292019,119.63
2,boom21-2small,qsort,1292019,121.06
2,boom21-2small,qsort,1292019,121.35
2,boom21-2small,qsort,1292019,122.86
2,boom21-2small,qsort,1292019,121.93
2,boom21-2small,qsort,1292019,131.6
2,boom21-2small,qsort,1292019,103.28
2,boom21-2small,qsort,1292019,104.21
2,boom21-2small,qsort,1292019,103.29
2,boom21-2small,qsort,1292019,103.56
2,boom21-2small,qsort,1292019,104.44
2,boom21-2small,qsort,1292019,102.55
2,boom21-2small,qsort,1292019,104.7
2,boom21-2small,qsort,1292019,108.49
2,boom21-2small,qsort,1292019,104.63
2,boom21-2small,qsort,1292019,106.78
2,boom21-2small,qsort,1292019,108.62
2,boom21-2small,qsort,1292019,108.64
2,boom21-2small,qsort,1292019,104.81
2,boom21-2small,qsort,1292019,106.07
2,boom21-2small,qsort,1292019,104.02
2,boom21-large,qsort,1035715,188.39
2,boom21-large,qsort,1035715,160.38
2,boom21-large,qsort,1035715,172.92
2,boom21-large,qsort,1035715,150.32
2,boom21-large,qsort,1035715,217.12
2,boom21-large,qsort,1035715,180.2
2,boom21-large,qsort,1035715,151.6
2,boom21-large,qsort,1035715,182.99
2,boom21-large,qsort,1035715,182.4
2,boom21-large,qsort,1035715,188.59
2,boom21-large,qsort,1035715,187.11
2,boom21-large,qsort,1035715,147.62
2,boom21-large,qsort,1035715,209.58
2,boom21-large,qsort,1035715,238.22
2,boom21-large,qsort,1035715,172.96
2,boom21-large,qsort,1035715,176.79
2,boom21-large,qsort,1035715,265.07
2,boom21-large,qsort,1035715,184.32
2,boom21-large,qsort,1035715,178.27
2,boom21-large,qsort,1035715,167.42
2,boom21-large,qsort,1035715,176.01
2,boom21-large,qsort,1035715,225.22
2,boom21-large,qsort,1035715,224.62
2,boom21-large,qsort,1035715,222.73
2,boom21-large,qsort,1035715,222.37
2,boom21-large,qsort,1035715,254.93
2,boom21-large,qsort,1035715,228.97
2,boom21-large,qsort,1035715,230.16
2,boom21-large,qsort,1035715,119.41
2,boom21-large,qsort,1035715,122.68
2,boom21-large,qsort,1035715,129.88
2,boom21-large,qsort,1035715,122.53
2,boom21-large,qsort,1035715,125.26
2,boom21-large,qsort,1035715,126.91
2,boom21-large,qsort,1035715,118.34
2,boom21-large,qsort,1035715,172.44
2,boom21-large,qsort,1035715,150.17
2,boom21-large,qsort,1035715,151.82
2,boom21-large,qsort,1035715,151.39
2,boom21-large,qsort,1035715,151.95
2,boom21-large,qsort,1035715,132.8
2,boom21-large,qsort,1035715,127.14
2,boom21-large,qsort,1035715,129.36
2,boom21-small,memcpy,7942319,345.33
2,boom21-small,memcpy,7942319,340.21
2,boom21-small,memcpy,7942319,346.57
2,boom21-small,memcpy,7942319,349.76
2,boom21-small,memcpy,7942319,351.52
2,boom21-small,memcpy,7942319,339.92
2,boom21-small,memcpy,7942319,344.83
2,boom21-small,memcpy,7942319,342.29
2,boom21-small,memcpy,7942319,364.71
2,boom21-small,memcpy,7942319,340.36
2,boom21-small,memcpy,7942319,341.23
2,boom21-small,memcpy,7942319,347.01
2,boom21-small,memcpy,7942319,358.2
2,boom21-small,memcpy,7942319,365.23
2,boom21-small,memcpy,7942319,368.49
2,boom21-small,memcpy,7942319,383.19
2,boom21-small,memcpy,7942319,363.12
2,boom21-small,memcpy,7942319,356.35
2,boom21-small,memcpy,7942319,391.91
2,boom21-small,memcpy,7942319,360.74
2,boom21-small,memcpy,7942319,362.02
2,boom21-small,memcpy,7942319,362.49
2,boom21-small,memcpy,7942319,360.74
2,boom21-small,memcpy,7942319,350.21
2,boom21-small,memcpy,7942319,358.29
2,boom21-small,memcpy,7942319,361.71
2,boom21-small,memcpy,7942319,359.7
2,boom21-small,memcpy,7942319,353.71
2,boom21-small,memcpy,7942319,341.27
2,boom21-small,memcpy,7942319,332.76
2,boom21-small,memcpy,7942319,328.03
2,boom21-small,memcpy,7942319,335.19
2,boom21-small,memcpy,7942319,331.12
2,boom21-small,memcpy,7942319,333.57
2,boom21-small,memcpy,7942319,329.38
2,boom21-small,memcpy,7942319,337.35
2,boom21-small,memcpy,7942319,340.7
2,boom21-small,memcpy,7942319,336.33
2,boom21-small,memcpy,7942319,334.62
2,boom21-small,memcpy,7942319,331.84
2,boom21-small,memcpy,7942319,335.33
2,boom21-small,memcpy,7942319,336.5
2,boom21-small,memcpy,7942319,335.4
2,boom21-small,qsort,1287415,65.09
2,boom21-small,qsort,1287415,64.98
2,boom21-small,qsort,1287415,65.16
2,boom21-small,qsort,1287415,65.45
2,boom21-small,qsort,1287415,64.17
2,boom21-small,qsort,1287415,65.25
2,boom21-small,qsort,1287415,64.44
2,boom21-small,qsort,1287415,70.66
2,boom21-small,qsort,1287415,64.48
2,boom21-small,qsort,1287415,62.4
2,boom21-small,qsort,1287415,63.09
2,boom21-small,qsort,1287415,64.6
2,boom21-small,qsort,1287415,66.63
2,boom21-small,qsort,1287415,67.03
2,boom21-small,qsort,1287415,66.44
2,boom21-small,qsort,1287415,67.04
2,boom21-small,qsort,1287415,66.86
2,boom21-small,qsort,1287415,68.53
2,boom21-small,qsort,1287415,67.18
2,boom21-small,qsort,1287415,67.11
2,boom21-small,qsort,1287415,66.75
2,boom21-small,qsort,1287415,67.55
2,boom21-small,qsort,1287415,67.49
2,boom21-small,qsort,1287415,67.44
2,boom21-small,qsort,1287415,68.31
2,boom21-small,qsort,1287415,69.96
2,boom21-small,qsort,1287415,64.96
2,boom21-small,qsort,1287415,66.07
2,boom21-small,qsort,1287415,63.09
2,boom21-small,qsort,1287415,61.94
2,boom21-small,qsort,1287415,61.4
2,boom21-small,qsort,1287415,62.72
2,boom21-small,qsort,1287415,62.37
2,boom21-small,qsort,1287415,63.39
2,boom21-small,qsort,1287415,61.46
2,boom21-small,qsort,1287415,62.89
2,boom21-small,qsort,1287415,62.26
2,boom21-small,qsort,1287415,61.9
2,boom21-small,qsort,1287415,63.89
2,boom21-small,qsort,1287415,63.77
2,boom21-small,qsort,1287415,63.16
2,boom21-small,qsort,1287415,62.99
2,boom21-small,qsort,1287415,62.62
2,rocket21-1c,memcpy,6554527,92.24
2,rocket21-1c,memcpy,6554527,90.73
2,rocket21-1c,memcpy,6554527,91.04
2,rocket21-1c,memcpy,6554527,88.74
2,rocket21-1c,memcpy,6554527,89.74
2,rocket21-1c,memcpy,6554527,91.1
2,rocket21-1c,memcpy,6554527,90.69
2,rocket21-1c,memcpy,6554527,89.93
2,rocket21-1c,memcpy,6554527,94.46
2,rocket21-1c,memcpy,6554527,91.43
2,rocket21-1c,memcpy,6554527,89.36
2,rocket21-1c,memcpy,6554527,90.57
2,rocket21-1c,memcpy,6554527,93.29
2,rocket21-1c,memcpy,6554527,90.29
2,rocket21-1c,memcpy,6554527,91.83
2,rocket21-1c,memcpy,6554527,91.51
2,rocket21-1c,memcpy,6554527,91.33
2,rocket21-1c,memcpy,6554527,90.14
2,rocket21-1c,memcpy,6554527,90.05
2,rocket21-1c,memcpy,6554527,89.17
2,rocket21-1c,memcpy,6554527,90.65
2,rocket21-1c,memcpy,6554527,93.69
2,rocket21-1c,memcpy,6554527,89.27
2,rocket21-1c,memcpy,6554527,91.65
2,rocket21-1c,memcpy,6554527,90.6
2,rocket21-1c,memcpy,6554527,90.12
2,rocket21-1c,memcpy,6554527,92.5
2,rocket21-1c,memcpy,6554527,91.23
2,rocket21-1c,memcpy,6554527,87.14
2,rocket21-1c,memcpy,6554527,86.7
2,rocket21-1c,memcpy,6554527,87.04
2,rocket21-1c,memcpy,6554527,87.71
2,rocket21-1c,memcpy,6554527,87.38
2,rocket21-1c,memcpy,6554527,87.75
2,rocket21-1c,memcpy,6554527,87.03
2,rocket21-1c,memcpy,6554527,88.26
2,rocket21-1c,memcpy,6554527,88.65
2,rocket21-1c,memcpy,6554527,88.9
2,rocket21-1c,memcpy,6554527,87.85
2,rocket21-1c,memcpy,6554527,88.88
2,rocket21-1c,memcpy,6554527,90.34
2,rocket21-1c,memcpy,6554527,90.29
2,rocket21-1c,memcpy,6554527,88.42
2,rocket21-1c,qsort,793459,11.12
2,rocket21-1c,qsort,793459,11.09
2,rocket21-1c,qsort,793459,11.14
2,rocket21-1c,qsort,793459,11.13
2,rocket21-1c,qsort,793459,11.12
2,rocket21-1c,qsort,793459,10.98
2,rocket21-1c,qsort,793459,11.03
2,rocket21-1c,qsort,793459,13.33
2,rocket21-1c,qsort,793459,10.99
2,rocket21-1c,qsort,793459,10.93
2,rocket21-1c,qsort,793459,11.22
2,rocket21-1c,qsort,793459,11.06
2,rocket21-1c,qsort,793459,17.08
2,rocket21-1c,qsort,793459,13.81
2,rocket21-1c,qsort,793459,11.62
2,rocket21-1c,qsort,793459,11.13
2,rocket21-1c,qsort,793459,11.58
2,rocket21-1c,qsort,793459,11.77
2,rocket21-1c,qsort,793459,11.57
2,rocket21-1c,qsort,793459,11.56
2,rocket21-1c,qsort,793459,11.23
2,rocket21-1c,qsort,793459,11.61
2,rocket21-1c,qsort,793459,12.07
2,rocket21-1c,qsort,793459,11.64
2,rocket21-1c,qsort,793459,11.16
2,rocket21-1c,qsort,793459,11.51
2,rocket21-1c,qsort,793459,11.2
2,rocket21-1c,qsort,793459,11.15
2,rocket21-1c,qsort,793459,10.69
2,rocket21-1c,qsort,793459,10.86
2,rocket21-1c,qsort,793459,10.69
2,rocket21-1c,qsort,793459,10.86
2,rocket21-1c,qsort,793459,11.03
2,rocket21-1c,qsort,793459,11.84
2,rocket21-1c,qsort,793459,11.07
2,rocket21-1c,qsort,793459,11.08
2,rocket21-1c,qsort,793459,11.0
2,rocket21-1c,qsort,793459,11.01
2,rocket21-1c,qsort,793459,10.94
2,rocket21-1c,qsort,793459,11.03
2,rocket21-1c,qsort,793459,11.26
2,rocket21-1c,qsort,793459,13.23
2,rocket21-1c,qsort,793459,11.0
2,rocket21-2c,memcpy,4660831,100.83
2,rocket21-2c,memcpy,4660831,103.71
2,rocket21-2c,memcpy,4660831,105.15
2,rocket21-2c,memcpy,4660831,104.09
2,rocket21-2c,memcpy,4660831,102.89
2,rocket21-2c,memcpy,4660831,119.19
2,rocket21-2c,memcpy,4660831,103.22
2,rocket21-2c,memcpy,4660831,104.72
2,rocket21-2c,memcpy,4660831,102.54
2,rocket21-2c,memcpy,4660831,101.59
2,rocket21-2c,memcpy,4660831,103.14
2,rocket21-2c,memcpy,4660831,104.13
2,rocket21-2c,memcpy,4660831,102.76
2,rocket21-2c,memcpy,4660831,105.74
2,rocket21-2c,memcpy,4660831,105.5
2,rocket21-2c,memcpy,4660831,104.32
2,rocket21-2c,memcpy,4660831,103.46
2,rocket21-2c,memcpy,4660831,109.35
2,rocket21-2c,memcpy,4660831,106.7
2,rocket21-2c,memcpy,4660831,105.23
2,rocket21-2c,memcpy,4660831,105.38
2,rocket21-2c,memcpy,4660831,104.81
2,rocket21-2c,memcpy,4660831,103.46
2,rocket21-2c,memcpy,4660831,104.0
2,rocket21-2c,memcpy,4660831,105.39
2,rocket21-2c,memcpy,4660831,105.55
2,rocket21-2c,memcpy,4660831,105.49
2,rocket21-2c,memcpy,4660831,104.97
2,rocket21-2c,memcpy,4660831,97.4
2,rocket21-2c,memcpy,4660831,102.7
2,rocket21-2c,memcpy,4660831,99.55
2,rocket21-2c,memcpy,4660831,100.51
2,rocket21-2c,memcpy,4660831,101.9
2,rocket21-2c,memcpy,4660831,112.96
2,rocket21-2c,memcpy,4660831,102.11
2,rocket21-2c,memcpy,4660831,100.91
2,rocket21-2c,memcpy,4660831,101.44
2,rocket21-2c,memcpy,4660831,102.06
2,rocket21-2c,memcpy,4660831,101.11
2,rocket21-2c,memcpy,4660831,101.43
2,rocket21-2c,memcpy,4660831,103.47
2,rocket21-2c,memcpy,4660831,101.71
2,rocket21-2c,memcpy,4660831,101.31
2,rocket21-2c,qsort,794619,16.46
2,rocket21-2c,qsort,794619,16.28
2,rocket21-2c,qsort,794619,16.09
2,rocket21-2c,qsort,794619,16.11
2,rocket21-2c,qsort,794619,16.24
2,rocket21-2c,qsort,794619,16.08
2,rocket21-2c,qsort,794619,16.13
2,rocket21-2c,qsort,794619,16.18
2,rocket21-2c,qsort,794619,16.28
2,rocket21-2c,qsort,794619,16.08
2,rocket21-2c,qsort,794619,15.99
2,rocket21-2c,qsort,794619,16.22
2,rocket21-2c,qsort,794619,17.22
2,rocket21-2c,qsort,794619,17.27
2,rocket21-2c,qsort,794619,16.85
2,rocket21-2c,qsort,794619,16.48
2,rocket21-2c,qsort,794619,16.41
2,rocket21-2c,qsort,794619,17.91
2,rocket21-2c,qsort,794619,16.08
2,rocket21-2c,qsort,794619,16.1
2,rocket21-2c,qsort,794619,16.36
2,rocket21-2c,qsort,794619,16.79
2,rocket21-2c,qsort,794619,16.74
2,rocket21-2c,qsort,794619,16.68
2,rocket21-2c,qsort,794619,16.41
2,rocket21-2c,qsort,794619,16.5
2,rocket21-2c,qsort,794619,15.97
2,rocket21-2c,qsort,794619,16.01
2,rocket21-2c,qsort,794619,15.43
2,rocket21-2c,qsort,794619,15.73
2,rocket21-2c,qsort,794619,15.63
2,rocket21-2c,qsort,794619,16.19
2,rocket21-2c,qsort,794619,15.78
2,rocket21-2c,qsort,794619,16.05
2,rocket21-2c,qsort,794619,16.19
2,rocket21-2c,qsort,794619,16.14
2,rocket21-2c,qsort,794619,15.76
2,rocket21-2c,qsort,794619,15.93
2,rocket21-2c,qsort,794619,16.08
2,rocket21-2c,qsort,794619,16.14
2,rocket21-2c,qsort,794619,15.99
2,rocket21-2c,qsort,794619,15.98
2,rocket21-2c,qsort,794619,15.94
3,boom21-2large,qsort,1039419,329.31
3,boom21-2large,qsort,1039419,346.3
3,boom21-2large,qsort,1039419,463.35
3,boom21-2large,qsort,1039419,495.65
3,boom21-2large,qsort,1039419,337.93
3,boom21-2large,qsort,1039419,345.48
3,boom21-2large,qsort,1039419,308.24
3,boom21-2large,qsort,1039419,319.83
3,boom21-2large,qsort,1039419,321.36
3,boom21-2large,qsort,1039419,430.04
3,boom21-2large,qsort,1039419,446.8
3,boom21-2large,qsort,1039419,343.65
3,boom21-2large,qsort,1039419,422.95
3,boom21-2large,qsort,1039419,564.25
3,boom21-2large,qsort,1039419,391.91
3,boom21-2large,qsort,1039419,389.94
3,boom21-2large,qsort,1039419,393.22
3,boom21-2large,qsort,1039419,385.16
3,boom21-2large,qsort,1039419,422.78
3,boom21-2large,qsort,1039419,379.53
3,boom21-2large,qsort,1039419,493.87
3,boom21-2large,qsort,1039419,414.98
3,boom21-2large,qsort,1039419,427.75
3,boom21-2large,qsort,1039419,408.62
3,boom21-2large,qsort,1039419,419.68
3,boom21-2large,qsort,1039419,428.35
3,boom21-2large,qsort,1039419,426.84
3,boom21-2large,qsort,1039419,413.1
3,boom21-2large,qsort,1039419,208.33
3,boom21-2large,qsort,1039419,203.94
3,boom21-2large,qsort,1039419,211.78
3,boom21-2large,qsort,1039419,215.46
3,boom21-2large,qsort,1039419,219.25
3,boom21-2large,qsort,1039419,214.77
3,boom21-2large,qsort,1039419,219.01
3,boom21-2large,qsort,1039419,247.59
3,boom21-2large,qsort,1039419,317.58
3,boom21-2large,qsort,1039419,239.69
3,boom21-2large,qsort,1039419,281.66
3,boom21-2large,qsort,1039419,310.85
3,boom21-2large,qsort,1039419,390.88
3,boom21-2large,qsort,1039419,309.12
3,boom21-2large,qsort,1039419,308.17
3,boom21-2small,memcpy,5477091,672.18
3,boom21-2small,memcpy,5477091,629.78
3,boom21-2small,memcpy,5477091,631.9
3,boom21-2small,memcpy,5477091,600.21
3,boom21-2small,memcpy,5477091,580.31
3,boom21-2small,memcpy,5477091,593.9
3,boom21-2small,memcpy,5477091,593.5
3,boom21-2small,memcpy,5477091,659.82
3,boom21-2small,memcpy,5477091,594.84
3,boom21-2small,memcpy,5477091,645.87
3,boom21-2small,memcpy,5477091,621.87
3,boom21-2small,memcpy,5477091,623.76
3,boom21-2small,memcpy,5477091,726.26
3,boom21-2small,memcpy,5477091,636.88
3,boom21-2small,memcpy,5477091,778.12
3,boom21-2small,memcpy,5477091,721.86
3,boom21-2small,memcpy,5477091,696.9
3,boom21-2small,memcpy,5477091,679.07
3,boom21-2small,memcpy,5477091,668.4
3,boom21-2small,memcpy,5477091,745.15
3,boom21-2small,memcpy,5477091,689.97
3,boom21-2small,memcpy,5477091,654.23
3,boom21-2small,memcpy,5477091,697.37
3,boom21-2small,memcpy,5477091,693.93
3,boom21-2small,memcpy,5477091,668.74
3,boom21-2small,memcpy,5477091,704.76
3,boom21-2small,memcpy,5477091,785.9
3,boom21-2small,memcpy,5477091,733.04
3,boom21-2small,memcpy,5477091,504.77
3,boom21-2small,memcpy,5477091,504.18
3,boom21-2small,memcpy,5477091,515.11
3,boom21-2small,memcpy,5477091,508.93
3,boom21-2small,memcpy,5477091,513.78
3,boom21-2small,memcpy,5477091,493.26
3,boom21-2small,memcpy,5477091,510.15
3,boom21-2small,memcpy,5477091,542.28
3,boom21-2small,memcpy,5477091,554.87
3,boom21-2small,memcpy,5477091,539.42
3,boom21-2small,memcpy,5477091,545.37
3,boom21-2small,memcpy,5477091,541.14
3,boom21-2small,memcpy,5477091,546.06
3,boom21-2small,memcpy,5477091,546.18
3,boom21-2small,memcpy,5477091,551.59
3,boom21-2small,qsort,1292019,112.59
3,boom21-2small,qsort,1292019,111.84
3,boom21-2small,qsort,1292019,113.39
3,boom21-2small,qsort,1292019,112.29
3,boom21-2small,qsort,1292019,110.12
3,boom21-2small,qsort,1292019,111.45
3,boom21-2small,qsort,1292019,108.09
3,boom21-2small,qsort,1292019,111.61
3,boom21-2small,qsort,1292019,112.22
3,boom21-2small,qsort,1292019,111.39
3,boom21-2small,qsort,1292019,110.97
3,boom21-2small,qsort,1292019,109.49
3,boom21-2small,qsort,1292019,120.04
3,boom21-2small,qsort,1292019,127.31
3,boom21-2small,qsort,1292019,116.81
3,boom21-2small,qsort,1292019,117.1
3,boom21-2small,qsort,1292019,119.14
3,boom21-2small,qsort,1292019,123.22
3,boom21-2small,qsort,1292019,116.57
3,boom21-2small,qsort,1292019,120.75
3,boom21-2small,qsort,1292019,118.86
3,boom21-2small,qsort,1292019,120.38
3,boom21-2small,qsort,1292019,118.39
3,boom21-2small,qsort,1292019,144.81
3,boom21-2small,qsort,1292019,118.25
3,boom21-2small,qsort,1292019,119.72
3,boom21-2small,qsort,1292019,123.21
3,boom21-2small,qsort,1292019,123.74
3,boom21-2small,qsort,1292019,101.86
3,boom21-2small,qsort,1292019,102.84
3,boom21-2small,qsort,1292019,103.45
3,boom21-2small,qsort,1292019,102.02
3,boom21-2small,qsort,1292019,103.99
3,boom21-2small,qsort,1292019,104.73
3,boom21-2small,qsort,1292019,106.74
3,boom21-2small,qsort,1292019,107.65
3,boom21-2small,qsort,1292019,108.25
3,boom21-2small,qsort,1292019,118.04
3,boom21-2small,qsort,1292019,108.44
3,boom21-2small,qsort,1292019,108.2
3,boom21-2small,qsort,1292019,105.17
3,boom21-2small,qsort,1292019,105.23
3,boom21-2small,qsort,1292019,106.68
3,boom21-large,qsort,1035715,175.06
3,boom21-large,qsort,1035715,209.75
3,boom21-large,qsort,1035715,167.56
3,boom21-large,qsort,1035715,166.86
3,boom21-large,qsort,1035715,170.36
3,boom21-large,qsort,1035715,170.43
3,boom21-large,qsort,1035715,170.37
3,boom21-large,qsort,1035715,169.46
3,boom21-large,qsort,1035715,176.71
3,boom21-large,qsort,1035715,169.82
3,boom21-large,qsort,1035715,171.23
3,boom21-large,qsort,1035715,166.11
3,boom21-large,qsort,1035715,196.53
3,boom21-large,qsort,1035715,200.17
3,boom21-large,qsort,1035715,201.06
3,boom21-large,qsort,1035715,218.07
3,boom21-large,qsort,1035715,194.87
3,boom21-large,qsort,1035715,203.38
3,boom21-large,qsort,1035715,296.36
3,boom21-large,qsort,1035715,191.67
3,boom21-large,qsort,1035715,219.62
3,boom21-large,qsort,1035715,254.1
3,boom21-large,qsort,1035715,198.39
3,boom21-large,qsort,1035715,217.46
3,boom21-large,qsort,1035715,189.05
3,boom21-large,qsort,1035715,200.36
3,boom21-large,qsort,1035715,237.18
3,boom21-large,qsort,1035715,191.48
3,boom21-large,qsort,1035715,118.39
3,boom21-large,qsort,1035715,123.04
3,boom21-large,qsort,1035715,121.02
3,boom21-large,qsort,1035715,124.16
3,boom21-large,qsort,1035715,121.34
3,boom21-large,qsort,1035715,126.31
3,boom21-large,qsort,1035715,125.16
3,boom21-large,qsort,1035715,175.69
3,boom21-large,qsort,1035715,150.92
3,boom21-large,qsort,1035715,144.52
3,boom21-large,qsort,1035715,130.74
3,boom21-large,qsort,1035715,151.58
3,boom21-large,qsort,1035715,129.97
3,boom21-large,qsort,1035715,144.28
3,boom21-large,qsort,1035715,129.8
3,boom21-small,memcpy,7942319,347.33
3,boom21-small,memcpy,7942319,347.38
3,boom21-small,memcpy,7942319,340.87
3,boom21-small,memcpy,7942319,336.05
3,boom21-small,memcpy,7942319,349.36
3,boom21-small,memcpy,7942319,347.67
3,boom21-small,memcpy,7942319,342.65
3,boom21-small,memcpy,7942319,347.18
3,boom21-small,memcpy,7942319,348.59
3,boom21-small,memcpy,7942319,340.22
3,boom21-small,memcpy,7942319,349.83
3,boom21-small,memcpy,7942319,351.99
3,boom21-small,memcpy,7942319,369.26
3,boom21-small,memcpy,7942319,366.13
3,boom21-small,memcpy,7942319,363.81
3,boom21-small,memcpy,7942319,371.04
3,boom21-small,memcpy,7942319,398.83
3,boom21-small,memcpy,7942319,359.6
3,boom21-small,memcpy,7942319,378.47
3,boom21-small,memcpy,7942319,363.25
3,boom21-small,memcpy,7942319,364.89
3,boom21-small,memcpy,7942319,376.03
3,boom21-small,memcpy,7942319,367.06
3,boom21-small,memcpy,7942319,358.63
3,boom21-small,memcpy,7942319,362.95
3,boom21-small,memcpy,7942319,372.51
3,boom21-small,memcpy,7942319,374.81
3,boom21-small,memcpy,7942319,395.71
3,boom21-small,memcpy,7942319,342.85
3,boom21-small,memcpy,7942319,328.19
3,boom21-small,memcpy,7942319,328.86
3,boom21-small,memcpy,7942319,331.65
3,boom21-small,memcpy,7942319,326.91
3,boom21-small,memcpy,7942319,334.93
3,boom21-small,memcpy,7942319,329.39
3,boom21-small,memcpy,7942319,340.84
3,boom21-small,memcpy,7942319,354.13
3,boom21-small,memcpy,7942319,341.3
3,boom21-small,memcpy,7942319,329.0
3,boom21-small,memcpy,7942319,332.71
3,boom21-small,memcpy,7942319,337.22
3,boom21-small,memcpy,7942319,329.89
3,boom21-small,memcpy,7942319,334.41
3,boom21-small,qsort,1287415,66.2
3,boom21-small,qsort,1287415,65.82
3,boom21-small,qsort,1287415,66.61
3,boom21-small,qsort,1287415,62.3
3,boom21-small,qsort,1287415,65.21
3,boom21-small,qsort,1287415,67.13
3,boom21-small,qsort,1287415,66.23
3,boom21-small,qsort,1287415,63.71
3,boom21-small,qsort,1287415,63.41
3,boom21-small,qsort,1287415,64.94
3,boom21-small,qsort,1287415,62.14
3,boom21-small,qsort,1287415,67.58
3,boom21-small,qsort,1287415,68.33
3,boom21-small,qsort,1287415,72.83
3,boom21-small,qsort,1287415,68.1
3,boom21-small,qsort,1287415,84.42
3,boom21-small,qsort,1287415,66.71
3,boom21-small,qsort,1287415,76.42
3,boom21-small,qsort,1287415,67.22
3,boom21-small,qsort,1287415,66.68
3,boom21-small,qsort,1287415,71.68
3,boom21-small,qsort,1287415,68.9
3,boom21-small,qsort,1287415,76.65
3,boom21-small,qsort,1287415,70.91
3,boom21-small,qsort,1287415,70.14
3,boom21-small,qsort,1287415,77.41
3,boom21-small,qsort,1287415,64.78
3,boom21-small,qsort,1287415,71.08
3,boom21-small,qsort,1287415,61.55
3,boom21-small,qsort,1287415,62.4
